begin,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,ENPG,FLOT,GAZP,HYDR,IRAO,LKOH,MAGN,MOEX,MSNG,MTLR,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POSI,RENI,ROSN,RTKM,RUAL,SBER,SBERP,SELG,SNGS,SNGSP,TATN,TATNP,TRNFP,UPRO,VTBR
2023-05-29,16.02,40.53,66.94,166.3,6.309,1027.0,446.8,76.29,163.6,0.8583,4.175,5538.5,40.82,115.61,2.752,188.62,313.65,141.7,1307.4,7538.0,709.6,1077.3,1751.4,67.44,440.45,73.73,39.635,251.18,246.91,48.94,24.785,31.78,441.7,443.1,1332.5,1.951,116.025
2023-05-30,15.874,39.91,67.53,163.4,6.146,1025.8,438.4,78.32,161.9,0.8507,4.1225,5530.0,40.705,114.41,2.7,183.36,316.6,143.6,1309.6,7579.0,707.4,1051.2,1798.4,66.64,434.5,73.11,39.285,244.65,241.26,48.67,24.195,31.2,438.9,440.1,1328.0,1.924,112.42500000000001
2023-05-31,15.883,40.06,65.79,167.28,6.024,1024.0,436.2,78.02,162.94,0.8482,4.0855,5569.0,40.67,116.32,2.711,177.2,317.1,147.16,1298.4,7692.0,711.6,1059.4,1861.8,68.1,450.1,73.15,39.095,246.17,241.13,50.23,24.425,31.545,443.2,444.3,1333.0,1.932,110.99999999999999
2023-06-01,15.708,39.3,65.5,167.71,6.032,1032.0,435.8,84.1,161.55,0.85,4.09,5684.0,40.725,115.59,2.718,171.98,317.35,147.88,1293.8,7664.0,691.1,1062.25,1877.6,69.94,451.5,71.86,39.28,241.66,238.47,49.77,24.7,31.615,450.3,450.0,1348.0,1.904,107.125
2023-06-02,15.792,40.0,66.08,169.7,6.076,1037.8,442.6,91.6,162.58,0.8795,4.076,5383.0,41.365,120.88,2.828,173.7,326.85,151.54,1340.4,7553.0,706.0,1055.0,1846.6,70.72,458.95,74.17,39.485,243.95,240.95,49.86,25.2,32.09,463.7,461.5,1382.0,1.917,113.15
2023-06-05,15.683,39.2,65.8,168.07,6.221,1031.4,441.0,88.05,162.47,0.8591,4.0895,5166.5,40.39,119.98,2.9295,168.17,329.6,148.84,1309.6,7377.0,708.5,1018.2,1814.2,68.76,458.6,72.25,39.155,237.12,236.37,49.98,24.915,31.97,475.0,472.5,1332.5,1.917,109.525
2023-06-06,15.654,39.2,66.1,167.3,6.155,1021.0,441.2,91.79,163.16,0.8678,4.0695,5149.5,41.15,121.53,2.87,168.14,327.95,148.08,1347.4,7424.0,709.8,1028.75,1842.0,70.5,462.1,70.23,38.695,240.91,238.58,50.2,25.15,33.025,473.0,474.1,1338.0,1.813,111.67499999999998
2023-06-07,15.63,39.49,65.98,168.9,6.187,1020.6,451.4,90.6,164.65,0.8898,4.082,5101.0,41.145,122.45,3.08,176.3,326.6,149.78,1334.2,7405.0,707.2,1031.5,1893.2,71.54,459.85,71.31,38.37,241.25,238.18,49.78,25.14,32.765,470.7,470.3,1313.5,1.811,114.80000000000001
2023-06-08,15.924,39.48,66.05,168.37,6.238,1040.6,452.2,87.69,166.18,0.8807,4.0675,5065.0,41.165,123.0,3.176,174.16,324.8,150.98,1339.8,7473.0,713.0,1033.7,1983.2,71.1,458.15,71.81,38.54,241.77,238.76,49.7,25.455,33.565,470.9,470.1,1364.0,1.862,113.75
2023-06-09,15.911,40.06,66.93,167.11,6.219,1030.4,446.8,87.18,165.58,0.8716,4.0575,5077.0,41.035,126.2,3.063,173.9,328.9,152.46,1355.6,7471.0,709.6,1031.3,1954.8,70.92,463.5,71.27,38.55,240.4,238.49,49.75,25.495,35.195,472.4,472.9,1382.0,1.84,113.925
2023-06-13,16.194,40.67,67.62,168.17,6.268,1052.4,462.0,89.07,168.43,0.8749,4.1085,5264.0,42.895,126.88,3.0835,175.49,330.5,159.58,1385.8,7551.0,728.1,1035.8,2015.6,71.36,479.85,71.27,38.82,244.33,241.77,50.78,25.995,36.24,481.0,480.4,1342.5,1.868,115.1
2023-06-14,16.48,41.18,68.36,168.15,6.272,1049.0,460.0,90.9,167.88,0.8711,4.1025,5246.0,43.165,128.3,3.079,173.82,330.3,157.98,1372.8,7477.0,736.9,1039.5,2019.6,71.5,478.4,71.15,38.61,244.6,241.56,50.31,25.905,36.745,488.1,488.8,1466.0,1.872,115.25
2023-06-15,16.76,43.25,67.44,169.16,6.275,1077.6,471.4,89.59,171.86,0.8751,4.159,5302.5,43.885,124.26,3.0645,181.42,336.55,166.22,1388.6,7494.0,750.3,1045.0,2030.2,72.64,481.75,72.53,39.855,245.18,242.9,49.92,26.76,36.36,515.0,509.0,1436.0,1.866,115.25
2023-06-16,16.564,43.38,67.04,168.45,6.271,1073.6,464.8,88.32,169.87,0.8734,4.1765,5260.5,44.04,124.06,3.068,180.27,341.95,164.5,1378.8,7476.0,739.2,1067.1,2007.4,73.4,480.4,72.16,40.59,243.87,241.79,50.06,26.655,36.21,511.7,507.1,1431.5,1.861,114.875
2023-06-19,16.807,43.26,69.3,168.13,6.396,1155.0,472.0,88.12,170.19,0.8643,4.1445,5194.0,46.25,123.53,3.0805,178.53,343.7,172.3,1377.6,7495.0,760.5,1064.9,1988.2,72.06,485.85,75.0,40.705,242.28,240.02,50.1,27.25,36.04,503.6,502.2,1426.0,1.858,114.425
2023-06-20,17.057,42.81,68.86,168.14,6.517,1145.0,467.8,87.21,169.64,0.8606,4.1115,5150.5,45.52,123.76,3.14,177.81,345.65,173.8,1359.6,7492.0,779.1,1098.0,1994.8,71.9,483.4,73.8,40.505,241.74,239.24,50.22,27.39,36.87,503.6,501.2,1408.0,1.856,113.475
2023-06-21,17.4,43.16,68.81,171.2,6.621,1182.0,494.0,89.5,170.2,0.8618,4.116,5125.0,46.58,124.46,3.22,183.89,346.55,175.26,1364.4,7472.0,773.4,1127.3,2014.8,71.6,481.35,74.7,40.49,242.2,239.22,51.18,27.33,37.72,503.3,499.7,1392.0,1.86,113.87500000000001
2023-06-22,17.071,42.05,68.38,174.47,6.688,1164.8,478.4,90.65,168.41,0.8573,4.09,5137.0,45.92,123.1,3.1955,180.22,345.6,171.9,1346.2,7433.0,770.5,1115.15,1999.8,71.5,475.45,73.76,39.9,240.66,238.01,51.85,27.0,37.685,504.3,501.7,1397.0,1.879,111.64999999999999
2023-06-23,16.75,40.71,66.89,171.6,6.613,1164.6,457.6,87.84,165.8,0.8301,4.021,5030.0,44.745,120.72,3.145,176.93,339.75,171.36,1317.0,7393.0,749.0,1084.55,1961.4,69.24,467.55,71.6,39.075,235.67,233.81,51.49,25.955,36.97,494.6,495.9,1373.5,1.841,109.99999999999997
2023-06-26,16.659,41.42,67.07,166.08,6.724,1158.2,459.6,89.62,166.91,0.8422,4.012,5048.5,44.925,120.89,3.139,176.22,344.2,167.24,1322.2,7428.0,742.6,1079.55,1991.0,70.34,474.4,72.25,38.915,238.4,236.49,50.4,26.52,39.025,498.5,496.5,1370.0,1.822,109.4
2023-06-27,17.098,42.3,67.61,168.44,6.733,1187.8,464.2,89.9,166.45,0.8521,4.02,5138.0,47.17,122.68,3.1775,178.6,346.95,172.4,1332.2,7410.0,739.4,1087.6,1985.0,71.7,475.85,73.25,39.09,241.21,238.95,50.53,27.25,39.93,497.9,496.5,1398.0,1.823,109.05
2023-06-28,17.185,42.19,67.45,166.13,6.693,1169.0,461.8,91.02,168.05,0.8583,4.0465,5108.0,46.205,123.5,3.165,178.77,305.45,170.14,1322.8,7377.0,750.0,1086.1,1978.8,79.86,477.05,73.57,39.485,239.67,237.12,50.65,27.96,40.25,500.0,498.1,1400.0,1.802,108.375
2023-06-29,17.659,43.01,68.64,165.9,6.713,1166.8,460.2,90.36,167.88,0.8582,4.0425,5124.0,46.64,124.39,3.1555,180.69,303.5,169.22,1326.4,7324.0,753.0,1079.8,1990.0,78.54,482.1,72.66,39.32,239.99,237.51,50.28,28.55,41.465,507.7,504.3,1401.0,1.807,109.025
2023-06-30,17.466,42.7,70.3,165.0,6.785,1174.0,463.0,89.65,166.86,0.8632,4.037,5079.0,47.41,123.06,3.1105,179.92,296.75,172.74,1335.0,7310.0,758.3,1080.4,1998.6,78.94,482.35,71.83,39.23,239.61,236.96,50.39,28.44,41.79,505.7,501.5,1419.5,1.793,108.425
2023-07-03,17.576,42.2,71.29,163.24,6.776,1219.0,479.4,88.0,166.82,0.8563,4.0225,5095.5,47.57,122.19,2.825,179.31,287.8,175.98,1322.4,7206.0,771.0,1071.7,1996.2,82.68,478.05,72.3,39.625,243.33,238.5,51.07,27.945,40.715,500.1,498.0,1399.5,1.799,110.44999999999999
2023-07-04,17.205,41.31,70.08,161.7,6.83,1201.4,475.6,86.55,165.5,0.8508,3.9875,5209.0,47.39,121.07,2.8475,177.12,292.5,175.56,1316.6,7169.0,754.4,1072.0,1977.2,87.98,473.4,71.03,40.0,240.7,237.52,51.05,27.88,40.745,493.4,491.6,1374.0,1.788,112.14999999999999
2023-07-05,17.291,41.89,70.8,164.25,6.848,1213.0,496.6,89.2,165.71,0.8491,3.994,5298.5,47.635,122.36,2.9145,188.55,298.7,179.12,1322.4,7248.0,754.8,1084.7,1975.8,88.32,473.9,71.99,41.28,240.95,237.64,52.03,28.28,41.785,501.7,498.0,1369.5,1.81,112.2
2023-07-06,17.244,41.44,71.07,163.33,6.839,1203.8,488.4,87.6,166.36,0.84,3.971,5347.0,47.46,123.17,2.9475,186.32,296.15,178.2,1363.8,7339.0,755.8,1078.0,1959.0,88.0,476.75,71.79,41.4,240.96,238.37,52.34,28.1,41.65,499.2,495.0,1369.0,1.816,112.075
2023-07-07,17.328,41.43,72.18,163.69,6.821,1199.4,483.2,87.72,166.34,0.841,3.9705,5439.5,47.555,122.74,2.931,185.29,296.55,181.34,1396.4,7391.0,760.4,1071.25,1976.0,84.5,482.4,71.97,41.145,243.67,240.7,52.51,28.125,41.65,501.0,493.9,1377.5,1.826,112.42500000000001
2023-07-10,17.397,42.09,74.14,166.82,6.941,1218.4,489.2,88.89,167.59,0.8337,4.0055,5436.0,48.265,124.2,2.9225,191.19,302.2,181.76,1403.8,7336.0,765.8,1095.95,1976.6,85.34,477.45,72.3,41.345,249.4,246.0,53.91,28.25,41.675,487.9,484.6,1399.5,1.842,115.05
2023-07-11,17.422,41.85,74.67,167.69,6.994,1222.8,488.8,93.38,168.85,0.8293,3.996,5439.0,48.265,124.26,2.915,189.36,300.0,181.22,1418.8,7278.0,775.9,1075.6,2019.6,84.92,478.8,72.39,41.005,247.99,245.5,55.89,28.355,41.685,490.7,487.6,1400.5,1.846,116.8
2023-07-12,17.615,42.12,76.79,169.87,7.051,1244.0,490.6,94.29,170.3,0.829,4.084,5500.0,49.725,125.71,2.976,191.39,298.7,184.38,1445.6,7312.0,771.6,1077.4,2026.2,84.72,487.05,72.67,41.5,247.52,245.29,56.99,28.935,42.87,495.6,491.3,1400.0,1.852,115.99999999999999
2023-07-13,17.745,42.39,77.33,175.52,7.024,1238.8,485.6,93.17,168.96,0.8277,4.157,5498.0,49.44,125.19,2.9725,189.87,297.85,185.26,1423.0,7340.0,775.2,1072.8,2030.0,85.24,488.4,72.89,41.16,246.19,244.22,57.63,28.79,42.75,494.7,492.6,1388.0,1.843,115.37499999999999
2023-07-14,17.7,42.39,77.89,187.0,7.061,1253.0,487.0,93.2,169.7,0.8286,4.1515,5514.0,50.77,125.7,2.963,190.33,296.8,193.5,1440.0,7318.0,771.8,1082.3,2113.8,86.68,487.65,72.66,41.97,246.45,244.5,57.19,29.095,43.0,496.0,492.3,1400.0,1.841,116.375
2023-07-17,17.95,42.58,78.57,188.99,7.14,1275.0,527.6,95.81,170.63,0.833,4.177,5503.0,51.39,126.68,2.97,187.09,295.15,194.0,1468.2,7326.0,789.3,1115.2,2124.4,90.98,489.3,72.7,42.86,245.39,244.25,57.31,29.0,42.97,496.4,492.3,1400.0,1.838,116.15
2023-07-18,17.778,44.36,81.77,194.0,7.178,1287.8,523.6,94.96,174.89,0.8437,4.1735,5537.5,51.925,128.39,3.05,191.79,296.05,192.92,1485.0,7353.0,787.8,1141.1,2128.0,90.06,490.15,73.1,42.68,246.77,245.99,58.58,29.855,43.75,497.7,494.7,1403.0,1.925,117.69999999999999
